flight_number,flight_date,flight_id,status,airline_code,airline_name,route,origin,destination,leg_status,leg_status_name,departure_airport_code,departure_airport_name,departure_city_code,departure_city_name,departure_country_code,departure_country_name,departure_latitude,departure_longitude,scheduled_departure_time,latest_departure_time,arrival_airport_code,arrival_airport_name,arrival_city_code,arrival_city_name,arrival_country_code,arrival_country_name,arrival_latitude,arrival_longitude,scheduled_arrival_time,latest_arrival_time,estimated_arrival_time,scheduled_duration,completion_percentage,aircraft_type_code,aircraft_type_name,aircraft_owner
5021,2025-12-31,20251231+DL+5021,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->HSV->DTW,DTW,DTW,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T22:57:00.000-05:00,2025-12-30T22:57:00.000-05:00,XNA,NORTHWEST ARKANSAS REGIONAL AIRPORT,FYV,FAYETTEVILLE,US,UNITED STATES,36.2817,-94.3067,2025-12-30T23:59:00.000-06:00,2025-12-30T23:59:00.000-06:00,2025-12-30T23:59:00.000-06:00,PT2H2M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5021,2025-12-31,20251231+DL+5021,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->HSV->DTW,DTW,DTW,SCHEDULED,Scheduled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T12:40:00.000-05:00,2025-12-31T12:40:00.000-05:00,HSV,INTERNATIONAL-CARL T. JONES FIELD,HSV,HUNTSVILLE,US,UNITED STATES,34.6428,-86.7756,2025-12-31T13:29:00.000-06:00,2025-12-31T13:29:00.000-06:00,2025-12-31T13:29:00.000-06:00,PT1H49M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5021,2025-12-31,20251231+DL+5021,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->HSV->DTW,DTW,DTW,SCHEDULED,Scheduled,HSV,INTERNATIONAL-CARL T. JONES FIELD,HSV,HUNTSVILLE,US,UNITED STATES,34.6428,-86.7756,2025-12-31T14:15:00.000-06:00,2025-12-31T14:15:00.000-06:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T17:08:00.000-05:00,2025-12-31T17:08:00.000-05:00,2025-12-31T17:08:00.000-05:00,PT1H53M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5385,2025-12-31,20251231+DL+5385,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->TYS,DTW,TYS,CANCELLED,Cancelled,ALB,ALBANY INTERNATIONAL AIRPORT,ALB,ALBANY,US,UNITED STATES,42.7458,-73.8053,2025-12-31T17:00:00.000-05:00,2025-12-31T17:00:00.000-05:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T18:46:00.000-05:00,2025-12-31T18:46:00.000-05:00,2025-12-31T18:46:00.000-05:00,PT1H46M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5385,2025-12-31,20251231+DL+5385,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->TYS,DTW,TYS,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T14:35:00.000-05:00,2025-12-31T14:35:00.000-05:00,ALB,ALBANY INTERNATIONAL AIRPORT,ALB,ALBANY,US,UNITED STATES,42.7458,-73.8053,2025-12-31T16:09:00.000-05:00,2025-12-31T16:09:00.000-05:00,2025-12-31T16:09:00.000-05:00,PT1H34M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5385,2025-12-31,20251231+DL+5385,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->TYS,DTW,TYS,SCHEDULED,Scheduled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:59:00.000-05:00,2025-12-30T19:59:00.000-05:00,TYS,MCGHEE TYSON AIRPORT,TYS,KNOXVILLE,US,UNITED STATES,35.8122,-83.9925,2025-12-30T21:36:00.000-05:00,2025-12-30T21:36:00.000-05:00,2025-12-30T21:36:00.000-05:00,PT1H37M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
1014,2025-12-31,20251231+DL+1014,SCHEDULED,DL,DELTA AIR LINES INC.,LGA->DTW,LGA,DTW,CANCELLED,Cancelled,SAN,SAN DIEGO INTERNATIONAL AIRPORT,SAN,SAN DIEGO,US,UNITED STATES,32.7328,-117.1872,2025-12-31T11:48:00.000-08:00,2025-12-31T11:48:00.000-08:00,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MSP,MINNEAPOLIS/ST PAUL,US,UNITED STATES,44.8861,-93.2178,2025-12-31T17:27:00.000-06:00,2025-12-31T17:27:00.000-06:00,2025-12-31T17:27:00.000-06:00,PT3H39M,0,321,AIRBUS A321,DELTA AIR LINES INC.
1014,2025-12-31,20251231+DL+1014,SCHEDULED,DL,DELTA AIR LINES INC.,LGA->DTW,LGA,DTW,SCHEDULED,Scheduled,LGA,LA GUARDIA AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.7794,-73.8758,2025-12-30T20:00:00.000-05:00,2025-12-30T20:00:00.000-05:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T22:17:00.000-05:00,2025-12-30T22:17:00.000-05:00,2025-12-30T22:17:00.000-05:00,PT2H17M,0,320,AIRBUS A320,DELTA AIR LINES INC.
2636,2025-12-31,20251231+DL+2636,SCHEDULED,DL,DELTA AIR LINES INC.,ONT->SLC,ONT,SLC,CANCELLED,Cancelled,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOS,BOSTON,US,UNITED STATES,42.365,-71.0053,2025-12-30T20:00:00.000-05:00,2025-12-30T20:00:00.000-05:00,LGA,LA GUARDIA AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.7794,-73.8758,2025-12-30T21:27:00.000-05:00,2025-12-30T21:27:00.000-05:00,2025-12-30T21:27:00.000-05:00,PT1H27M,0,221,AIRBUS A220-100 PASSENGER,DELTA AIR LINES INC.
2636,2025-12-31,20251231+DL+2636,SCHEDULED,DL,DELTA AIR LINES INC.,ONT->SLC,ONT,SLC,SCHEDULED,Scheduled,ONT,ONTARIO INTERNATIONAL AIRPORT,LAX,LOS ANGELES,US,UNITED STATES,34.0572,-117.6081,2025-12-31T09:55:00.000-08:00,2025-12-31T09:55:00.000-08:00,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SLC,SALT LAKE CITY,US,UNITED STATES,40.7842,-111.9669,2025-12-31T12:46:00.000-07:00,2025-12-31T12:46:00.000-07:00,2025-12-31T12:46:00.000-07:00,PT1H51M,0,221,AIRBUS A220-100 PASSENGER,DELTA AIR LINES INC.
3788,2025-12-31,20251231+DL+3788,SCHEDULED,DL,DELTA AIR LINES INC.,SLC->COS,SLC,COS,CANCELLED,Cancelled,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.6386,-73.7769,2025-12-31T11:20:00.000-05:00,2025-12-31T11:20:00.000-05:00,YYZ,LESTER B.PEARSON INTERNATIONAL AIRPORT,YTO,TORONTO,CA,CANADA,43.6833,-79.6333,2025-12-31T13:15:00.000-05:00,2025-12-31T13:15:00.000-05:00,2025-12-31T13:15:00.000-05:00,PT1H55M,0,E7W,EMBRAER 175 (ENHANCED WINGLETS),SKYWEST AIRLINES
3788,2025-12-31,20251231+DL+3788,SCHEDULED,DL,DELTA AIR LINES INC.,SLC->COS,SLC,COS,CANCELLED,Cancelled,YYZ,LESTER B.PEARSON INTERNATIONAL AIRPORT,YTO,TORONTO,CA,CANADA,43.6833,-79.6333,2025-12-31T14:30:00.000-05:00,2025-12-31T14:30:00.000-05:00,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.6386,-73.7769,2025-12-31T16:22:00.000-05:00,2025-12-31T16:22:00.000-05:00,2025-12-31T16:22:00.000-05:00,PT1H52M,0,E7W,EMBRAER 175 (ENHANCED WINGLETS),SKYWEST AIRLINES
3788,2025-12-31,20251231+DL+3788,SCHEDULED,DL,DELTA AIR LINES INC.,SLC->COS,SLC,COS,SCHEDULED,Scheduled,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SLC,SALT LAKE CITY,US,UNITED STATES,40.7842,-111.9669,2025-12-30T18:00:00.000-07:00,2025-12-30T18:00:00.000-07:00,COS,COLORADO SPRINGS MUNICIPAL AIRPORT,COS,COLORADO SPRINGS,US,UNITED STATES,38.8089,-104.7092,2025-12-30T19:38:00.000-07:00,2025-12-30T19:38:00.000-07:00,2025-12-30T19:38:00.000-07:00,PT1H38M,0,E7W,EMBRAER 175 (ENHANCED WINGLETS),SKYWEST AIRLINES
2892,2025-12-31,20251231+DL+2892,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CMH->ATL,ATL,ATL,CANCELLED,Cancelled,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LAX,LOS ANGELES,US,UNITED STATES,33.9422,-118.4072,2025-12-30T17:02:00.000-08:00,2025-12-30T17:02:00.000-08:00,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SFO,SAN FRANCISCO,US,UNITED STATES,37.6194,-122.3728,2025-12-30T18:37:00.000-08:00,2025-12-30T18:37:00.000-08:00,2025-12-30T18:37:00.000-08:00,PT1H35M,0,319,AIRBUS A319,DELTA AIR LINES INC.
2892,2025-12-31,20251231+DL+2892,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CMH->ATL,ATL,ATL,CANCELLED,Cancelled,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SFO,SAN FRANCISCO,US,UNITED STATES,37.6194,-122.3728,2025-12-30T19:40:00.000-08:00,2025-12-30T19:40:00.000-08:00,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LAX,LOS ANGELES,US,UNITED STATES,33.9422,-118.4072,2025-12-30T21:13:00.000-08:00,2025-12-30T21:13:00.000-08:00,2025-12-30T21:13:00.000-08:00,PT1H33M,0,319,AIRBUS A319,DELTA AIR LINES INC.
2892,2025-12-31,20251231+DL+2892,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CMH->ATL,ATL,ATL,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T15:20:00.000-05:00,2025-12-31T15:20:00.000-05:00,CMH,PORT COLUMBUS INTERNATIONAL AIRPORT,CMH,COLUMBUS,US,UNITED STATES,39.9911,-82.8783,2025-12-31T16:56:00.000-05:00,2025-12-31T16:56:00.000-05:00,2025-12-31T16:56:00.000-05:00,PT1H36M,0,739,BOEING 737-900 PASSENGER,DELTA AIR LINES INC.
2892,2025-12-31,20251231+DL+2892,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CMH->ATL,ATL,ATL,SCHEDULED,Scheduled,CMH,PORT COLUMBUS INTERNATIONAL AIRPORT,CMH,COLUMBUS,US,UNITED STATES,39.9911,-82.8783,2025-12-31T17:50:00.000-05:00,2025-12-31T17:50:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T19:29:00.000-05:00,2025-12-31T19:29:00.000-05:00,2025-12-31T19:29:00.000-05:00,PT1H39M,0,739,BOEING 737-900 PASSENGER,DELTA AIR LINES INC.
3007,2025-12-31,20251231+DL+3007,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->GSP->ATL,ATL,ATL,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T20:02:00.000-05:00,2025-12-30T20:02:00.000-05:00,HSV,INTERNATIONAL-CARL T. JONES FIELD,HSV,HUNTSVILLE,US,UNITED STATES,34.6428,-86.7756,2025-12-30T20:01:00.000-06:00,2025-12-30T20:01:00.000-06:00,2025-12-30T20:01:00.000-06:00,PT59M,0,739,BOEING 737-900 PASSENGER,DELTA AIR LINES INC.
3007,2025-12-31,20251231+DL+3007,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->GSP->ATL,ATL,ATL,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T18:16:00.000-05:00,2025-12-31T18:16:00.000-05:00,GSP,GREENVILLE-SPARTANBURG INTERNATIONAL AIRPORT,GSP,GREENVILLE/SPARTANBURG,US,UNITED STATES,34.905,-82.21,2025-12-31T19:13:00.000-05:00,2025-12-31T19:13:00.000-05:00,2025-12-31T19:13:00.000-05:00,PT57M,0,717,BOEING 717-200,DELTA AIR LINES INC.
3007,2025-12-31,20251231+DL+3007,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->GSP->ATL,ATL,ATL,SCHEDULED,Scheduled,GSP,GREENVILLE-SPARTANBURG INTERNATIONAL AIRPORT,GSP,GREENVILLE/SPARTANBURG,US,UNITED STATES,34.905,-82.21,2025-12-31T19:59:00.000-05:00,2025-12-31T19:59:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T21:10:00.000-05:00,2025-12-31T21:10:00.000-05:00,2025-12-31T21:10:00.000-05:00,PT1H11M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1181,2025-12-31,20251231+DL+1181,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->HPN,ATL,HPN,CANCELLED,Cancelled,YUL,PIERRE E. TRUDEAU INTERNATIONAL AIRPORT,YMQ,MONTREAL,CA,CANADA,45.4639,-73.75,2025-12-31T07:30:00.000-05:00,2025-12-31T07:30:00.000-05:00,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MSP,MINNEAPOLIS/ST PAUL,US,UNITED STATES,44.8861,-93.2178,2025-12-31T09:20:00.000-06:00,2025-12-31T09:20:00.000-06:00,2025-12-31T09:20:00.000-06:00,PT2H50M,0,319,AIRBUS A319,DELTA AIR LINES INC.
1181,2025-12-31,20251231+DL+1181,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->HPN,ATL,HPN,CANCELLED,Cancelled,PHX,SKY HARBOR INTERNATIONAL AIRPORT,PHX,PHOENIX,US,UNITED STATES,33.4353,-112.0119,2025-12-31T11:20:00.000-07:00,2025-12-31T11:20:00.000-07:00,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.6386,-73.7769,2025-12-31T18:27:00.000-05:00,2025-12-31T18:27:00.000-05:00,2025-12-31T18:27:00.000-05:00,PT5H7M,0,32Q,AIRBUS A321NEO,DELTA AIR LINES INC.
1181,2025-12-31,20251231+DL+1181,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->HPN,ATL,HPN,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T20:05:00.000-05:00,2025-12-30T20:05:00.000-05:00,HPN,WESTCHESTER COUNTY AIRPORT,HPN,WESTCHESTER COUNTY,US,UNITED STATES,41.0689,-73.7078,2025-12-30T22:25:00.000-05:00,2025-12-30T22:25:00.000-05:00,2025-12-30T22:25:00.000-05:00,PT2H20M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1251,2025-12-31,20251231+DL+1251,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->GSP->ATL,ATL,ATL,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T20:05:00.000-05:00,2025-12-30T20:05:00.000-05:00,MCO,ORLANDO INTERNATIONAL AIRPORT,ORL,ORLANDO,US,UNITED STATES,28.4319,-81.3247,2025-12-30T21:32:00.000-05:00,2025-12-30T21:32:00.000-05:00,2025-12-30T21:32:00.000-05:00,PT1H27M,0,757,BOEING 757 PASSENGER,DELTA AIR LINES INC.
1251,2025-12-31,20251231+DL+1251,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->GSP->ATL,ATL,ATL,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T20:55:00.000-05:00,2025-12-30T20:55:00.000-05:00,TUS,TUCSON INTERNATIONAL AIRPORT,TUS,TUCSON,US,UNITED STATES,32.125,-110.9492,2025-12-30T22:37:00.000-07:00,2025-12-30T22:37:00.000-07:00,2025-12-30T22:37:00.000-07:00,PT3H42M,0,321,AIRBUS A321,DELTA AIR LINES INC.
1251,2025-12-31,20251231+DL+1251,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->GSP->ATL,ATL,ATL,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T11:30:00.000-05:00,2025-12-31T11:30:00.000-05:00,GSP,GREENVILLE-SPARTANBURG INTERNATIONAL AIRPORT,GSP,GREENVILLE/SPARTANBURG,US,UNITED STATES,34.905,-82.21,2025-12-31T12:22:00.000-05:00,2025-12-31T12:22:00.000-05:00,2025-12-31T12:22:00.000-05:00,PT52M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1251,2025-12-31,20251231+DL+1251,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->GSP->ATL,ATL,ATL,SCHEDULED,Scheduled,GSP,GREENVILLE-SPARTANBURG INTERNATIONAL AIRPORT,GSP,GREENVILLE/SPARTANBURG,US,UNITED STATES,34.905,-82.21,2025-12-31T13:15:00.000-05:00,2025-12-31T13:15:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T14:21:00.000-05:00,2025-12-31T14:21:00.000-05:00,2025-12-31T14:21:00.000-05:00,PT1H6M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1339,2025-12-31,20251231+DL+1339,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->STL->ATL,ATL,ATL,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T20:05:00.000-05:00,2025-12-30T20:05:00.000-05:00,CLE,HOPKINS INTERNATIONAL AIRPORT,CLE,CLEVELAND,US,UNITED STATES,41.4119,-81.8481,2025-12-30T21:56:00.000-05:00,2025-12-30T21:56:00.000-05:00,2025-12-30T21:56:00.000-05:00,PT1H51M,0,321,AIRBUS A321,DELTA AIR LINES INC.
1339,2025-12-31,20251231+DL+1339,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->STL->ATL,ATL,ATL,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T13:55:00.000-05:00,2025-12-31T13:55:00.000-05:00,STL,LAMBERT-ST. LOUIS INTERNATIONAL AIRPORT,STL,SAINT LOUIS,US,UNITED STATES,38.7472,-90.3644,2025-12-31T14:37:00.000-06:00,2025-12-31T14:37:00.000-06:00,2025-12-31T14:37:00.000-06:00,PT1H42M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1339,2025-12-31,20251231+DL+1339,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->STL->ATL,ATL,ATL,SCHEDULED,Scheduled,STL,LAMBERT-ST. LOUIS INTERNATIONAL AIRPORT,STL,SAINT LOUIS,US,UNITED STATES,38.7472,-90.3644,2025-12-31T15:24:00.000-06:00,2025-12-31T15:24:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T18:01:00.000-05:00,2025-12-31T18:01:00.000-05:00,2025-12-31T18:01:00.000-05:00,PT1H37M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1396,2025-12-31,20251231+DL+1396,SCHEDULED,DL,DELTA AIR LINES INC.,LIT->ATL,LIT,ATL,CANCELLED,Cancelled,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MSP,MINNEAPOLIS/ST PAUL,US,UNITED STATES,44.8861,-93.2178,2025-12-30T19:05:00.000-06:00,2025-12-30T19:05:00.000-06:00,PSP,PALM SPRINGS INTERNATIONAL AIRPORT,PSP,PALM SPRINGS,US,UNITED STATES,33.8267,-116.505,2025-12-30T21:12:00.000-08:00,2025-12-30T21:12:00.000-08:00,2025-12-30T21:12:00.000-08:00,PT4H7M,0,320,AIRBUS A320,DELTA AIR LINES INC.
1396,2025-12-31,20251231+DL+1396,SCHEDULED,DL,DELTA AIR LINES INC.,LIT->ATL,LIT,ATL,SCHEDULED,Scheduled,LIT,LITTLE ROCK CLINTON NATIONAL AIRPORT,LIT,LITTLE ROCK,US,UNITED STATES,34.7292,-92.2344,2025-12-31T07:30:00.000-06:00,2025-12-31T07:30:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T10:06:00.000-05:00,2025-12-31T10:06:00.000-05:00,2025-12-31T10:06:00.000-05:00,PT1H36M,0,739,BOEING 737-900 PASSENGER,DELTA AIR LINES INC.
1426,2025-12-31,20251231+DL+1426,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->RIC,ATL,RIC,CANCELLED,Cancelled,RSW,SOUTHWEST FLORIDA INTERNATIONAL AIRPORT,FMY,FORT MYERS,US,UNITED STATES,26.5333,-81.75,2025-12-31T17:10:00.000-05:00,2025-12-31T17:10:00.000-05:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T20:12:00.000-05:00,2025-12-31T20:12:00.000-05:00,2025-12-31T20:12:00.000-05:00,PT3H2M,0,753,BOEING 757-300 PASSENGER,DELTA AIR LINES INC.
1426,2025-12-31,20251231+DL+1426,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->RIC,ATL,RIC,CANCELLED,Cancelled,AUS,AUSTIN-BERGSTROM INTERNATIONAL AIRPORT,AUS,AUSTIN,US,UNITED STATES,30.2,-97.6667,2025-12-31T06:40:00.000-06:00,2025-12-31T06:40:00.000-06:00,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.6386,-73.7769,2025-12-31T11:27:00.000-05:00,2025-12-31T11:27:00.000-05:00,2025-12-31T11:27:00.000-05:00,PT3H47M,0,319,AIRBUS A319,DELTA AIR LINES INC.
1426,2025-12-31,20251231+DL+1426,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->RIC,ATL,RIC,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T12:50:00.000-05:00,2025-12-31T12:50:00.000-05:00,RSW,SOUTHWEST FLORIDA INTERNATIONAL AIRPORT,FMY,FORT MYERS,US,UNITED STATES,26.5333,-81.75,2025-12-31T15:44:00.000-05:00,2025-12-31T15:44:00.000-05:00,2025-12-31T15:44:00.000-05:00,PT2H54M,0,753,BOEING 757-300 PASSENGER,DELTA AIR LINES INC.
1426,2025-12-31,20251231+DL+1426,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->RIC,ATL,RIC,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T20:05:00.000-05:00,2025-12-30T20:05:00.000-05:00,RIC,RICHMOND INTERNATIONAL AIRPORT,RIC,RICHMOND,US,UNITED STATES,37.5061,-77.3225,2025-12-30T21:41:00.000-05:00,2025-12-30T21:41:00.000-05:00,2025-12-30T21:41:00.000-05:00,PT1H36M,0,739,BOEING 737-900 PASSENGER,DELTA AIR LINES INC.
4905,2025-12-31,20251231+DL+4905,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->ABY,ATL,ABY,CANCELLED,Cancelled,YUL,PIERRE E. TRUDEAU INTERNATIONAL AIRPORT,YMQ,MONTREAL,CA,CANADA,45.4639,-73.75,2025-12-31T07:30:00.000-05:00,2025-12-31T07:30:00.000-05:00,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MSP,MINNEAPOLIS/ST PAUL,US,UNITED STATES,44.8861,-93.2178,2025-12-31T09:48:00.000-06:00,2025-12-31T09:48:00.000-06:00,2025-12-31T09:48:00.000-06:00,PT3H18M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
4905,2025-12-31,20251231+DL+4905,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->ABY,ATL,ABY,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T20:05:00.000-05:00,2025-12-30T20:05:00.000-05:00,ABY,SOUTHWEST GEORGIA REGIONAL AIRPORT,ABY,ALBANY,US,UNITED STATES,31.5322,-84.1961,2025-12-30T21:05:00.000-05:00,2025-12-30T21:05:00.000-05:00,2025-12-30T21:05:00.000-05:00,PT1H,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5168,2025-12-31,20251231+DL+5168,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->AEX,ATL,AEX,CANCELLED,Cancelled,BTR,RYAN AIRPORT,BTR,BATON ROUGE,US,UNITED STATES,30.5317,-91.1506,2025-12-31T06:00:00.000-06:00,2025-12-31T06:00:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T08:38:00.000-05:00,2025-12-31T08:38:00.000-05:00,2025-12-31T08:38:00.000-05:00,PT1H38M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5168,2025-12-31,20251231+DL+5168,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->AEX,ATL,AEX,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T20:05:00.000-05:00,2025-12-30T20:05:00.000-05:00,AEX,ALEXANDRIA INTERNATIONAL AIRPORT,AEX,ALEXANDRIA,US,UNITED STATES,31.3333,-92.55,2025-12-30T20:52:00.000-06:00,2025-12-30T20:52:00.000-06:00,2025-12-30T20:52:00.000-06:00,PT1H47M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
