OBJECTID,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,description,frequency_mhz,runway_length_ft,runway_width_ft,runway_surface,runway_lighted,runway_closed,x,y,standard_name,runway_length_m,runway_width_m,runway_capacity,continent_name,hub_priority_score,distance_from_ams_km,strategic_distance
41012,4433,LOWS,medium_airport,Salzburg Airport,47.793301,13.0043,1411.0,EU,AT,AT-5,Salzburg,yes,LOWS,SZG,nan,http://www.salzburg-airport.com/,https://en.wikipedia.org/wiki/Salzburg_Airport,Christophorus 6,APP,123.725,9022.0,148.0,CON,1.0,0.0,1447632.0541,6072536.1171,Salzburg,2749.9056,45.110400000000006,medium,Europe,6,769.1038759980731,continental
41013,4434,LOWW,large_airport,Vienna International Airport,48.110298,16.5697,600.0,EU,AT,AT-9,Vienna,yes,LOWW,VIE,nan,http://www.viennaairport.com/en/,https://en.wikipedia.org/wiki/Vienna_International_Airport,nan,WIEN RADAR,134.675,11483.0,148.0,ASP,1.0,0.0,1844530.5666,6125224.1472,Vienna,3500.0184000000004,45.110400000000006,large,Europe,8,953.57919307154,continental
41016,4439,LPAZ,medium_airport,Santa Maria Airport,36.9714012145996,-25.1706008911133,308.0,EU,PT,PT-20,Vila do Porto,yes,LPAZ,SMA,nan,nan,https://en.wikipedia.org/wiki/Santa_Maria_Airport,nan,A/G,301.6,334.0,148.0,ASP,0.0,1.0,-2801978.4741,4435121.2348,Santa Maria,101.8032,45.110400000000006,small,Europe,5,2896.230519080618,intercontinental
41017,4440,LPBG,medium_airport,Bragança Airport,41.8578,-6.70713,2241.0,EU,PT,PT-04,Bragança,yes,LPBG,BGC,nan,nan,https://en.wikipedia.org/wiki/Bragan%C3%A7a_Airport,nan,RDO,122.3,5600.0,98.0,ASP,1.0,0.0,-746634.296300001,5139702.3167,Bragança,1706.88,29.8704,small,Europe,5,1458.3047235657248,continental
41023,4444,LPCS,medium_airport,Cascais Airport,38.724998,-9.35523,325.0,EU,PT,PT-11,Cascais,yes,LPCS,CAT,nan,http://aerodromo-cascais.pt/?lang=en,https://en.wikipedia.org/wiki/Cascais_Aerodrome,Tires,GND,121.83,4593.0,98.0,ASP,1.0,0.0,-1041419.4399,4682356.0995,Cascais,1399.9464,29.8704,small,Europe,5,1872.6944497286388,continental
41026,4447,LPFL,medium_airport,Flores Airport,39.4552993774414,-31.1313991546631,112.0,EU,PT,PT-20,Santa Cruz das Flores,yes,LPFL,FLW,nan,nan,https://en.wikipedia.org/wiki/Flores_Airport,nan,TWR,118.3,4593.0,98.0,ASP,1.0,0.0,-3465531.5016,4787100.7339,Flores,1399.9464,29.8704,small,Europe,5,3092.2941807173165,intercontinental
41027,4448,LPFR,large_airport,Faro Airport,37.0144004822,-7.96590995789,24.0,EU,PT,PT-08,Faro,yes,LPFR,FAO,nan,http://www.ana.pt/en-US/Aeroportos/algarve/Faro/Pages/HomeFaro.aspx,https://en.wikipedia.org/wiki/Faro_Airport_(Portugal),nan,APP,119.4,8169.0,148.0,ASP,1.0,0.0,-886761.040199999,4441114.2189,Faro,2489.9112,45.110400000000006,medium,Europe,7,1980.6373264034378,continental
41028,4449,LPGR,medium_airport,Graciosa Airport,39.0922012329102,-28.0298004150391,86.0,EU,PT,PT-20,Santa Cruz da Graciosa,yes,LPGR,GRW,nan,nan,https://en.wikipedia.org/wiki/Graciosa_Airport,nan,RDO,122.9,4529.0,98.0,CON,1.0,0.0,-3120263.1092,4734887.2264,Graciosa,1380.4392,29.8704,small,Europe,5,2915.2904155925153,intercontinental
41029,4450,LPHR,medium_airport,Horta Airport,38.5199012756348,-28.7159004211426,118.0,EU,PT,PT-20,Horta,yes,LPHR,HOR,nan,nan,https://en.wikipedia.org/wiki/Horta_Airport,nan,APP,119.7,5233.0,148.0,ASP,1.0,0.0,-3196639.4125,4653133.0186,Horta,1595.0184000000002,45.110400000000006,small,Europe,5,3001.9942374914162,intercontinental
41032,4451,LPLA,medium_airport,Lajes Airport,38.761799,-27.090799,180.0,EU,PT,PT-20,Praia da Vitória,yes,LPLA,TER,nan,http://aerogarelajes.azores.gov.pt,https://en.wikipedia.org/wiki/Lajes_Field,Terceira Island,APP,135.0,10870.0,197.0,ASP,1.0,0.0,-3015733.9499,4687608.5312,Lajes,3313.1760000000004,60.0456,large,Europe,7,2879.138449681029,intercontinental
41033,4452,LPMA,large_airport,Madeira International Airport Cristiano Ronaldo,32.697899,-16.7745,192.0,EU,PT,PT-30,Funchal,yes,LPMA,FNC,nan,http://www.ana.pt/en-US/Aeroportos/Madeira/Funchal/Pages/default.aspx,https://en.wikipedia.org/wiki/Madeira_Airport,"Madeira, Funchal",APP,119.2,9110.0,148.0,ASP,1.0,0.0,-1867328.7983,3855273.4184,Madeira Cristiano Ronaldo,2776.728,45.110400000000006,medium,Europe,7,2794.9430696380764,intercontinental
41039,4456,LPPD,large_airport,João Paulo II Airport,37.7411994934,-25.6979007721,259.0,EU,PT,PT-20,Ponta Delgada,yes,LPPD,PDL,nan,http://www.ana.pt/en-US/Aeroportos/acores/PontaDelgada/Pages/Homepage-PontaDelgada.aspx,https://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_II_Airport,nan,APP,119.4,8192.0,148.0,ASP,1.0,0.0,-2860677.2284,4542930.2158,João Paulo II,2496.9216,45.110400000000006,medium,Europe,7,2868.459172741755,intercontinental
41040,4457,LPPI,medium_airport,Pico Airport,38.554298,-28.441299,109.0,EU,PT,PT-20,Pico Island,yes,LPPI,PIX,nan,nan,https://en.wikipedia.org/wiki/Pico_Airport,nan,RDO,122.7,5725.0,148.0,ASP,1.0,0.0,-3166070.9222,4658028.1886,Pico,1744.98,45.110400000000006,small,Europe,5,2981.661404917451,intercontinental
41041,4458,LPPM,medium_airport,Portimão Airport,37.1493,-8.58396,5.0,EU,PT,PT-08,Portimão,yes,LPPM,PRM,nan,nan,https://en.wikipedia.org/wiki/Portim%C3%A3o_Airport,nan,RDO,122.0,2822.0,89.0,ASP,0.0,0.0,-955562.056200001,4459937.7639,Portimão,860.1456000000001,27.127200000000002,small,Europe,5,1992.1524372387642,continental
41042,4459,LPPR,large_airport,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,228.0,EU,PT,PT-13,Porto,yes,LPPR,OPO,nan,http://www.ana.pt/en-US/Aeroportos/porto/Porto/Pages/Homepage-Porto.aspx,https://en.wikipedia.org/wiki/Francisco_S%C3%A1_Carneiro_Airport,nan,Porto Approach,121.105,11417.0,148.0,ASP,1.0,0.0,-966407.892900001,5049005.561,Francisco de Sá Carneiro,3479.9016,45.110400000000006,large,Europe,8,1606.3465753995008,continental
41043,4460,LPPS,medium_airport,Porto Santo Airport,33.0733985901,-16.3500003815,341.0,EU,PT,PT-30,Vila Baleira,yes,LPPS,PXO,nan,http://www.anam.pt/Porto-Santo-411.aspx,https://en.wikipedia.org/wiki/Porto_Santo_Airport,nan,GCA,123.3,,,UNK,0.0,0.0,-1820073.717,3905050.456,Porto Santo,,,unknown,Europe,4,2738.5132210403253,intercontinental
41044,4461,LPPT,large_airport,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,374.0,EU,PT,PT-11,Lisbon,yes,LPPT,LIS,nan,http://www.ana.pt/en-US/Aeroportos/lisboa/Lisboa/Pages/HomeLisboa.aspx,https://en.wikipedia.org/wiki/Lisbon_Portela_Airport,Lisboa,APP,119.1,12162.0,148.0,ASP,1.0,0.0,-1017005.9623,4690392.9141,Humberto Delgado (Lisbon Portela),3706.9776,45.110400000000006,large,Europe,8,1857.5000769740986,continental
41045,4462,LPSJ,medium_airport,São Jorge Airport,38.665501,-28.1758,311.0,EU,PT,PT-20,Velas,yes,LPSJ,SJZ,nan,nan,https://en.wikipedia.org/wiki/S%C3%A3o_Jorge_Airport,nan,RDO,122.3,4633.0,148.0,ASP,1.0,0.0,-3136515.7087,4673870.0942,São Jorge,1412.1384,45.110400000000006,small,Europe,5,2956.232733784981,intercontinental
41049,4465,LPVR,medium_airport,Vila Real Airport,41.2743,-7.72047,1805.0,EU,PT,PT-17,Vila Real,yes,LPVR,VRL,nan,nan,https://en.wikipedia.org/wiki/Vila_Real_Airport,nan,RDO,122.9,3107.0,98.0,ASP,1.0,0.0,-859438.789099999,5052885.4295,Vila Real,947.0136,29.8704,small,Europe,5,1558.7097241236338,continental
41050,4466,LPVZ,medium_airport,Aerodromo Goncalves Lobato (Viseu Airport),40.725498,-7.88899,2060.0,EU,PT,PT-18,Viseu,yes,LPVZ,VSE,nan,nan,https://en.wikipedia.org/wiki/Viseu_Airport,nan,RDO,122.3,4035.0,98.0,ASP,1.0,0.0,-878198.3497,4971936.6067,Aerodromo Goncalves Lobato (Viseu),1229.8680000000002,29.8704,small,Europe,5,1617.5927800392762,continental
41061,4471,LRAR,medium_airport,Arad International Airport,46.1766014099121,21.261999130249,352.0,EU,RO,RO-AR,Arad,yes,LRAR,ARW,nan,nan,https://en.wikipedia.org/wiki/Arad_International_Airport,nan,TWR,130.2,6562.0,148.0,CON,1.0,0.0,2366874.9164,5808695.026,Arad,2000.0976,45.110400000000006,medium,Europe,6,1367.4586552262958,continental
41062,4472,LRBC,medium_airport,Bacău Airport,46.521900177002,26.9102993011475,607.0,EU,RO,RO-BC,Bacău,yes,LRBC,BCM,nan,http://www.bacauairport.ro/,https://en.wikipedia.org/wiki/Bac%C4%83u_International_Airport,"Bacau, RoAF 95th Air Base",APP,118.6,8203.0,262.0,CON,1.0,0.0,2995640.8153,5864382.2016,Bacău,2500.2744000000002,79.8576,medium,Europe,6,1710.127823025905,continental
41063,4473,LRBM,medium_airport,Maramureș International Airport,47.660598,23.467252,605.0,EU,RO,RO-MM,Baia Mare,yes,LRBM,BAY,nan,https://aimm.eu/,https://en.wikipedia.org/wiki/Maramureș_Airport,nan,BAIA MARE TOWER,118.855,7054.0,148.0,ASP,1.0,0.0,2612362.543,6050575.0346,Maramureș,2150.0592,45.110400000000006,medium,Europe,6,1420.9295925796478,continental
41064,4474,LRBS,medium_airport,Bucharest Băneasa Aurel Vlaicu International Airport,44.503201,26.1021,297.0,EU,RO,RO-B,Bucharest,yes,LRBS,BBU,nan,http://www.baneasa-airport.ro/,https://en.wikipedia.org/wiki/Aurel_Vlaicu_International_Airport,"BUH, Băneasa, Aurel Vlaicu International, Bucharest City",APP,118.25,10499.0,148.0,CON,1.0,0.0,2905672.4806,5543646.8088,Bucharest Băneasa Aurel Vlaicu,3200.0952,45.110400000000006,large,Europe,7,1782.1969229677563,continental
41066,4475,LRCK,medium_airport,Mihail Kogălniceanu International Airport,44.3622016906738,28.4883003234863,353.0,EU,RO,RO-CT,Constanţa,yes,LRCK,CND,nan,nan,https://en.wikipedia.org/wiki/Mihail_Kog%C4%83lniceanu_International_Airport,"Mihail Kogalniceanu, RoAF 57th Air Base",BUCURESTI RDR,122.9,11483.0,148.0,CON,1.0,0.0,3171303.0855,5521665.8941,Mihail Kogălniceanu,3500.0184000000004,45.110400000000006,large,Europe,7,1944.3071321357866,continental
41067,4476,LRCL,medium_airport,Cluj Avram Iancu International Airport,46.787425,23.684292,1039.0,EU,RO,RO-CJ,Cluj-Napoca,yes,LRCL,CLJ,nan,http://www.airportcluj.ro/,https://en.wikipedia.org/wiki/Cluj_International_Airport,Someşeni Airport,NAPOC Approach,126.43,6693.0,148.0,CON,1.0,0.0,2636523.3252,5907445.1847,Cluj Avram Iancu,2040.0264000000002,45.110400000000006,medium,Europe,6,1483.7574786249918,continental
41071,4479,LRCV,medium_airport,Craiova International Airport,44.3181,23.888599,626.0,EU,RO,RO-DJ,Craiova,yes,LRCV,CRA,nan,http://www.aeroportcraiova.ro/,https://en.wikipedia.org/wiki/Craiova_International_Airport,nan,APP,124.3,8203.0,148.0,CON,1.0,0.0,2659266.6764,5514801.5811,Craiova,2500.2744000000002,45.110400000000006,medium,Europe,6,1656.582234585806,continental
41073,4480,LRIA,medium_airport,Iaşi Airport,47.180278,27.620833,411.0,EU,RO,RO-IS,Iaşi,yes,LRIA,IAS,nan,http://www.aeroport.ro/,https://en.wikipedia.org/wiki/Ia%C5%9Fi_International_Airport,"Iasi, Jassy",APP,119.2,7874.0,148.0,CON,1.0,0.0,3074737.0648,5971549.835,Iaşi,2399.9952000000003,45.110400000000006,medium,Europe,6,1721.6315913551393,continental
41074,4481,LROD,medium_airport,Oradea International Airport,47.0252990722656,21.9025001525879,465.0,EU,RO,RO-BH,Oradea,yes,LROD,OMR,nan,nan,https://en.wikipedia.org/wiki/Oradea_International_Airport,nan,APP,120.2,6890.0,148.0,CON,1.0,0.0,2438175.1641,5946204.503,Oradea,2100.072,45.110400000000006,medium,Europe,6,1354.8699028142596,continental
41075,4482,LROP,large_airport,Bucharest Henri Coandă International Airport,44.572127,26.103396,314.0,EU,RO,RO-IF,Otopeni,yes,LROP,OTP,nan,http://www.bucharestairports.ro/en/,https://en.wikipedia.org/wiki/Henri_Coand%C4%83_International_Airport,"BUH, Otopeni Airport, RoAF 90th Airlift Base",BUCURESTI APP,118.25,11484.0,148.0,ASP,1.0,0.0,2905816.7507,5554411.2885,Bucharest Henri Coandă,3500.3232000000003,45.110400000000006,large,Europe,8,1777.6874324818816,continental
41077,4483,LRSB,medium_airport,Sibiu International Airport,45.785841,24.086666,1496.0,EU,RO,RO-SB,Sibiu,yes,LRSB,SBZ,nan,http://www.sibiuairport.ro/,https://en.wikipedia.org/wiki/Sibiu_International_Airport,nan,APP,122.7,8629.0,148.0,CON,1.0,0.0,2681315.394,5746096.2575,Sibiu,2630.1192,45.110400000000006,medium,Europe,6,1570.572096593159,continental
41078,4484,LRSM,medium_airport,Satu Mare Airport,47.7033004760742,22.8857002258301,405.0,EU,RO,RO-SM,Satu Mare,yes,LRSM,SUJ,nan,nan,https://en.wikipedia.org/wiki/Satu_Mare_International_Airport,nan,APP,118.8,8160.0,148.0,CON,1.0,0.0,2547624.4956,6057635.7847,Satu Mare,2487.168,45.110400000000006,medium,Europe,6,1380.4383855272104,continental
41079,4485,LRSV,medium_airport,Suceava Stefan cel Mare Airport,47.6875,26.3540992736816,1375.0,EU,RO,RO-SV,Suceava,yes,LRSV,SCV,nan,http://www.aeroportsuceava.ro/index_en.html,https://en.wikipedia.org/wiki/Suceava_Airport,nan,PRECISION,120.9,8070.0,148.0,CON,1.0,0.0,2933724.9115,6055022.5409,Suceava Stefan cel Mare,2459.7360000000003,45.110400000000006,medium,Europe,6,1611.0886302142887,continental
41081,4487,LRTM,medium_airport,Transilvania Târgu Mureş International Airport,46.467700958252,24.4125003814697,963.0,EU,RO,RO-MS,Târgu Mureş,yes,LRTM,TGM,nan,nan,https://en.wikipedia.org/wiki/T%C3%A2rgu_Mure%C5%9F_International_Airport,"Vidrasau, Vidrasău",TARGU MURES APP,121.9,6562.0,98.0,CON,1.0,0.0,2717587.1114,5855618.0363,Transilvania Târgu Mureş,2000.0976,29.8704,medium,Europe,6,1549.7526485689637,continental
41082,4488,LRTR,medium_airport,Timişoara Traian Vuia Airport,45.8098983764648,21.3379001617432,348.0,EU,RO,RO-TM,Timişoara,yes,LRTR,TSR,nan,http://www.aerotim.ro/,https://en.wikipedia.org/wiki/Traian_Vuia_International_Airport,"RoAF 93rd Air Base, Giarmata Airport, Temesvár, Temeschburg, Temeswar, Temeschwar, Тимишоара, Темишвар, Temišvar, Banat",TIMISOARA APP,120.1,11483.0,148.0,CON,1.0,0.0,2375324.1806,5749937.4603,Timişoara Traian Vuia,3500.0184000000004,45.110400000000006,large,Europe,7,1396.5717005369625,continental
41085,4490,LSGG,large_airport,Geneva Cointrin International Airport,46.238098,6.10895,1411.0,EU,CH,CH-GE,Geneva,yes,LSGG,GVA,nan,http://www.gva.ch/,https://en.wikipedia.org/wiki/Geneva_Cointrin_International_Airport,nan,APP,120.3,12795.0,164.0,CONC,1.0,0.0,680045.203299999,5818587.0343,Geneva Cointrin,3899.916,49.9872,large,Europe,8,687.1183049633123,continental
41106,4502,LSZA,medium_airport,Lugano Airport,46.004299,8.91058,915.0,EU,CH,CH-TI,Agno,yes,LSZA,LUG,nan,nan,https://en.wikipedia.org/wiki/Lugano_Airport,nan,ATIS,121.175,4429.0,98.0,ASP,1.0,0.0,991921.228300001,5781038.1648,Lugano,1349.9592,29.8704,small,Europe,5,764.8396719730968,continental
41107,4503,LSZB,medium_airport,Bern Airport,46.912868,7.498512,1671.0,EU,CH,CH-BE,Bern,yes,LSZB,BRN,nan,https://www.bernairport.ch/de/,https://en.wikipedia.org/wiki/Bern_Airport,"LSZB, Belp, Bern-Belp, Bern-Belp Regional Airfield, Regionalflugplatz Bern-Belp",APP/DEP,127.325,5676.0,98.0,ASP,1.0,0.0,834730.537500001,5927863.491,Bern,1730.0448000000001,29.8704,small,Europe,5,634.5477626793758,continental
41111,4505,LSZH,large_airport,Zürich Airport,47.458056,8.548056,1417.0,EU,CH,CH-ZH,Zurich,yes,LSZH,ZRH,nan,http://www.zurich-airport.com/,https://en.wikipedia.org/wiki/Zurich_Airport,nan,APP,118.0,8202.0,197.0,CON,1.0,0.0,951565.2412,6017163.6104,Zürich,2499.9696,60.0456,medium,Europe,7,604.8749977895422,continental
41118,4506,LSZR,medium_airport,Sankt Gallen Altenrhein Airport,47.485001,9.56077,1306.0,EU,CH,CH-SG,St. Gallen,yes,LSZR,ACH,nan,nan,https://en.wikipedia.org/wiki/St._Gallen-Altenrhein_Airport,nan,ZURICH RADAR,133.9,,,nan,0.0,1.0,1064300.048,6021601.0317,Sankt Gallen Altenrhein,,,unknown,Europe,4,636.7829033506985,continental
41124,4509,LTAC,large_airport,Esenboğa International Airport,40.1281013489,32.995098114,3125.0,AS,TR,TR-06,Ankara,yes,LTAC,ESB,nan,nan,https://en.wikipedia.org/wiki/Esenbo%C4%9Fa_International_Airport,nan,APP,119.1,12303.0,148.0,ASP,1.0,0.0,3672997.5207,4884575.1175,Esenboğa,3749.9544,45.110400000000006,large,Asia,6,2528.482101629838,intercontinental
41127,4512,LTAF,medium_airport,Adana Şakirpaşa Airport,36.982201,35.280399,65.0,AS,TR,TR-01,Seyhan,yes,LTAF,ADA,nan,nan,https://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport,"Şakirpaşa, Sakirpasa",INCIRLIK APP,126.5,9022.0,148.0,ASP,1.0,0.0,3927396.0517,4436626.1265,Adana Şakirpaşa,2749.9056,45.110400000000006,medium,Asia,4,2914.0713196182455,intercontinental
41130,4515,LTAI,large_airport,Antalya International Airport,36.898701,30.800501,177.0,AS,TR,TR-07,Antalya,yes,LTAI,AYT,nan,http://www.antalya.dhmi.gov.tr/havaalanlari/default.aspx?hv=4,https://en.wikipedia.org/wiki/Antalya_Airport,nan,upper,122.05,11155.0,148.0,concrete,1.0,0.0,3428696.0875,4424996.4031,Antalya,3400.0440000000003,45.110400000000006,large,Asia,6,2649.845025655124,intercontinental
41131,4516,LTAJ,medium_airport,Gaziantep International Airport,36.947201,37.478699,2315.0,AS,TR,TR-27,Gaziantep,yes,LTAJ,GZT,nan,nan,https://en.wikipedia.org/wiki/O%C4%9Fuzeli_Airport,nan,APP,120.1,9843.0,157.0,CON,1.0,0.0,4172109.6883,4431749.8406,Gaziantep,3000.1464,47.8536,large,Asia,5,3054.7346877285718,intercontinental
41133,4518,LTAN,medium_airport,Konya Airport,37.979,32.561901,3392.0,AS,TR,TR-42,Konya,yes,LTAN,KYA,nan,http://www.konya.dhmi.gov.tr/havaalanlari/default.aspx?hv=28,https://en.wikipedia.org/wiki/Konya_Airport,nan,Emergency,121.5,10984.0,148.0,ASP,1.0,0.0,3624774.2386,4576459.6418,Konya,3347.9232,45.110400000000006,large,Asia,5,2667.225342621025,intercontinental
41135,4520,LTAP,small_airport,Amasya Merzifon Airport,40.829399,35.521999,1758.0,AS,TR,TR-05,Amasya,yes,LTAP,MZH,nan,http://www.merzifon.dhmi.gov.tr/havaalanlari/default.aspx?hv=15,https://en.wikipedia.org/wiki/Merzifon_Airport,nan,APP,122.1,9600.0,148.0,ASP,1.0,0.0,3954290.8406,4987210.5282,Amasya Merzifon,2926.08,45.110400000000006,medium,Asia,3,2639.8059457001746,intercontinental
41136,4521,LTAR,small_airport,Sivas Nuri Demirağ Airport,39.813801,36.9035,5239.0,AS,TR,TR-58,Sivas,yes,LTAR,VAS,nan,http://www.sivas.dhmi.gov.tr/havaalanlari/default.aspx?hv=35,https://en.wikipedia.org/wiki/Sivas_Airport,nan,GND,121.9,12503.0,98.0,CON,1.0,0.0,4108078.8285,4838921.1259,Sivas Nuri Demirağ,3810.9144,29.8704,large,Asia,4,2802.1083047689317,intercontinental
41137,4522,LTAT,medium_airport,Malatya Erhaç Airport,38.4352989197,38.0909996033,2828.0,AS,TR,TR-44,Malatya,yes,LTAT,MLX,nan,nan,https://en.wikipedia.org/wiki/Erha%C3%A7_Airport,nan,APP,122.1,10990.0,148.0,ASP,1.0,0.0,4240270.6796,4641102.776,Malatya Erhaç,3349.752,45.110400000000006,large,Asia,5,2980.2794968404783,intercontinental
41138,4523,LTAU,medium_airport,Kayseri Erkilet Airport,38.770401001,35.4953994751,3463.0,AS,TR,TR-38,Kayseri,yes,LTAU,ASR,nan,nan,https://en.wikipedia.org/wiki/Erkilet_Airport,nan,APP,122.1,9841.0,145.0,CON,1.0,0.0,3951329.7951,4688836.6443,Kayseri Erkilet,2999.5368000000003,44.196000000000005,medium,Asia,4,2788.8005890721042,intercontinental
41140,4525,LTAW,medium_airport,Tokat Airport,40.307430267334,36.3674087524414,1831.0,AS,TR,TR-60,Tokat,yes,LTAW,TJK,nan,nan,https://en.wikipedia.org/wiki/Tokat_Airport,nan,TWR,118.7,5298.0,98.0,ASP,0.0,0.0,4048401.4237,4910718.2972,Tokat,1614.8304,29.8704,small,Asia,3,2731.8217393488776,intercontinental
41141,4526,LTAY,medium_airport,Çardak Airport,37.7855987549,29.7012996674,2795.0,AS,TR,TR-20,Denizli,yes,LTAY,DNZ,nan,nan,https://en.wikipedia.org/wiki/%C3%87ardak_Airport,nan,MENDERES APP,121.6,9842.0,148.0,ASP,1.0,0.0,3306333.5548,4549182.2253,Çardak,2999.8416,45.110400000000006,medium,Asia,4,2511.5902216515506,intercontinental
41142,4527,LTAZ,small_airport,Nevşehir Kapadokya Airport,38.7719,34.5345,3100.0,AS,TR,TR-50,Nevşehir,yes,LTAZ,NAV,nan,nan,https://en.wikipedia.org/wiki/Nev%C5%9Fehir_Kapadokya_Airport,nan,ESENBOGA APP,119.1,9842.0,148.0,CON,1.0,0.0,3844362.9548,4689050.6725,Nevşehir Kapadokya,2999.8416,45.110400000000006,medium,Asia,3,2727.866255931489,intercontinental
41143,4528,LTBA,large_airport,İstanbul Atatürk Airport,40.971913,28.823714,163.0,EU,TR,TR-34,"Bakırköy, Istanbul",yes,LTBA,ISL,nan,http://www.ataturkairport.com/eng/,https://en.wikipedia.org/wiki/Istanbul_Atat%C3%BCrk_Airport,"Ataturk, Yeşilköy, Yesilkoy",YESILKOY APP,120.5,8530.0,197.0,ASP,1.0,0.0,3208641.1653,5008199.72,İstanbul Atatürk,2599.944,60.0456,medium,Europe,7,2205.212403828513,intercontinental
41144,4529,LTBF,medium_airport,Balıkesir Merkez Airport,39.6193008422852,27.9260005950928,340.0,AS,TR,TR-10,nan,yes,LTBF,BZI,nan,nan,https://en.wikipedia.org/wiki/Bal%C4%B1kesir_Airport,nan,APP,122.1,9810.0,144.0,ASP,1.0,0.0,3108708.1661,4810773.3607,Balıkesir Merkez,2990.088,43.891200000000005,medium,Asia,4,2257.2570651518986,intercontinental
41146,4531,LTBH,medium_airport,Çanakkale Airport,40.1376991272,26.4267997742,23.0,AS,TR,TR-17,Çanakkale,yes,LTBH,CKZ,nan,nan,https://en.wikipedia.org/wiki/%C3%87anakkale_Airport,nan,YESILKOY APP,122.1,7710.0,148.0,CON,1.0,0.0,2941817.8941,4885972.5641,Çanakkale,2350.0080000000003,45.110400000000006,medium,Asia,4,2127.560330049092,intercontinental
41148,4533,LTBJ,large_airport,Adnan Menderes International Airport,38.2924,27.157,412.0,AS,TR,TR-35,Gaziemir,yes,LTBJ,ADB,nan,http://www.adnanmenderesairport.com,https://en.wikipedia.org/wiki/Adnan_Menderes_Airport,İzmir,MENDERES APP,119.5,10630.0,147.0,ASP,1.0,0.0,3023103.4115,4620814.8736,Adnan Menderes,3240.0240000000003,44.805600000000005,large,Asia,6,2322.535082525914,intercontinental
41155,4541,LTBR,medium_airport,Bursa Yenişehir Airport,40.2551994324,29.5625991821,764.0,AS,TR,TR-16,Bursa,yes,LTBR,YEI,nan,nan,https://en.wikipedia.org/wiki/Yeni%C5%9Fehir_Airport,nan,APP,120.325,9818.0,148.0,CON,1.0,0.0,3290893.4875,4903096.7625,Bursa Yenişehir,2992.5264,45.110400000000006,medium,Asia,4,2305.326400594208,intercontinental
41156,4542,LTBS,large_airport,Dalaman International Airport,36.7131004333,28.7924995422,20.0,AS,TR,TR-48,Dalaman,yes,LTBS,DLM,nan,nan,https://en.wikipedia.org/wiki/Dalaman_Airport,nan,APP,119.225,9842.0,148.0,CON,1.0,0.0,3205166.3877,4399191.7793,Dalaman,2999.8416,45.110400000000006,medium,Asia,5,2549.7916065689515,intercontinental
