iata_code,name,standard_name,type,latitude_deg,longitude_deg,elevation_ft,continent_name,iso_country,iso_region,municipality,runway_length_m,runway_width_m,runway_capacity,hub_priority_score,distance_from_ams_km,strategic_distance
BOM,Chhatrapati Shivaji International Airport,Chhatrapati Shivaji,large_airport,19.0886993408,72.8678970337,39.0,Asia,IN,IN-MM,Mumbai,3447.8976000000002,60.0456,large,6,6850.624286951353,intercontinental
SAV,Savannah Hilton Head International Airport,Savannah Hilton Head,large_airport,32.12760162,-81.20210266,50.0,,US,US-GA,Savannah,2134.2096,45.72,medium,6,6988.9310018981605,intercontinental
BLV,Scott AFB/Midamerica Airport,Scott AFB/Midamerica,medium_airport,38.5452,-89.835197,459.0,,US,US-IL,Belleville,3048.0,45.72,large,6,7005.0033736771875,intercontinental
BNA,Nashville International Airport,Nashville,large_airport,36.1245002746582,-86.6781997680664,599.0,,US,US-TN,Nashville,2438.7048,45.72,medium,6,7010.461437588599,intercontinental
STL,St Louis Lambert International Airport,St Louis Lambert,large_airport,38.748697,-90.370003,618.0,,US,US-MO,St Louis,2317.0896000000002,45.72,medium,6,7020.148021588658,intercontinental
ATL,Hartsfield Jackson Atlanta International Airport,Hartsfield Jackson Atlanta,large_airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,2743.2000000000003,45.72,medium,6,7072.227958662034,intercontinental
OMA,Eppley Airfield,Eppley Airfield,large_airport,41.3032,-95.894096,984.0,,US,US-NE,Omaha,2590.8,45.72,medium,6,7127.7393505677,intercontinental
HSV,Huntsville International Carl T Jones Field,Huntsville Carl T Jones Field,medium_airport,34.637199,-86.775101,629.0,,US,US-AL,Huntsville,3049.8288000000002,45.72,large,6,7137.501108730063,intercontinental
DAB,Daytona Beach International Airport,Daytona Beach,medium_airport,29.179899,-81.058098,34.0,,US,US-FL,Daytona Beach,3200.4,45.72,large,6,7220.390416586264,intercontinental
BHM,Birmingham-Shuttlesworth International Airport,Birmingham-Shuttlesworth,medium_airport,33.562901,-86.753502,650.0,,US,US-AL,Birmingham,3048.0,45.72,large,6,7224.209550435441,intercontinental
GOI,Dabolim Airport,Dabolim,large_airport,15.3808,73.831398,150.0,Asia,IN,IN-GA,Vasco da Gama,3457.956,45.110400000000006,large,6,7233.93405710613,intercontinental
MCO,Orlando International Airport,Orlando,large_airport,28.4293994903564,-81.3089981079102,96.0,,US,US-FL,Orlando,2743.2000000000003,45.72,medium,6,7298.6905000618335,intercontinental
MEM,Memphis International Airport,Memphis,large_airport,35.0424003601074,-89.9766998291016,341.0,,US,US-TN,Memphis,2726.7408,45.72,medium,6,7300.804999527694,intercontinental
GTF,Great Falls International Airport,Great Falls,medium_airport,47.48199844,-111.3710022,3680.0,,US,US-MT,Great Falls,3201.0096000000003,45.72,large,6,7378.530781195612,intercontinental
HYD,Rajiv Gandhi International Airport,Rajiv Gandhi,large_airport,17.231318,78.429855,2024.0,Asia,IN,IN-TG,Hyderabad,3706.9776,45.110400000000006,large,6,7385.903731791517,intercontinental
LHW,Lanzhou Zhongchuan International Airport,Lanzhou Zhongchuan,large_airport,36.515202,103.620003,6388.0,Asia,CN,CN-62,Lanzhou (Yongdeng),3599.9928,45.110400000000006,large,6,7407.495852089675,intercontinental
TPA,Tampa International Airport,Tampa,large_airport,27.9755001068115,-82.533203125,26.0,,US,US-FL,Tampa,2133.2952,45.72,medium,6,7416.272329602544,intercontinental
FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale Hollywood,large_airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,2743.2000000000003,45.72,medium,6,7418.218546000309,intercontinental
ECP,Northwest Florida Beaches International Airport,Northwest Florida Beaches,medium_airport,30.357106,-85.795414,69.0,,US,US-FL,Panama City Beach,3048.0,,large,6,7428.75763929212,intercontinental
MEI,Key Field / Meridian Regional Airport,Key Field / Meridian Regional,medium_airport,32.3326,-88.7519,297.0,,US,US-MS,Meridian,3048.9144,45.72,large,6,7450.55418862045,intercontinental
MIA,Miami International Airport,Miami,large_airport,25.7931995391846,-80.2906036376953,8.0,,US,US-FL,Miami,2621.28,45.72,medium,6,7450.638122683868,intercontinental
VPS,Destin-Fort Walton Beach Airport,Destin-Fort Walton Beach,medium_airport,30.4832,-86.525398,87.0,,US,US-FL,Valparaiso,3051.6576,91.44,large,6,7464.697840821805,intercontinental
HET,Hohhot Baita International Airport,Hohhot Baita,large_airport,40.849658,111.824598,3556.0,Asia,CN,CN-15,Hohhot,3599.9928,45.110400000000006,large,6,7499.559735154947,intercontinental
ICT,Wichita Eisenhower National Airport,Wichita Eisenhower National,medium_airport,37.649899,-97.433098,1333.0,,US,US-KS,Wichita,3139.7448,45.72,large,6,7521.031451538194,intercontinental
CPR,Casper-Natrona County International Airport,Casper-Natrona County,medium_airport,42.908001,-106.463997,5350.0,,US,US-WY,Casper,3097.9872,45.72,large,6,7550.143789998159,intercontinental
TUL,Tulsa International Airport,Tulsa,large_airport,36.1983985900879,-95.8880996704102,677.0,,US,US-OK,Tulsa,2246.9856,45.72,medium,6,7555.488154906139,intercontinental
GEG,Spokane International Airport,Spokane,medium_airport,47.6199,-117.533997,2376.0,,US,US-WA,Spokane,3353.4096,45.72,large,6,7632.321670065374,intercontinental
BLR,Kempegowda International Airport,Kempegowda,large_airport,13.1979,77.706299,3000.0,Asia,IN,IN-KA,Bangalore,3999.8904,45.110400000000006,large,6,7684.650717073076,intercontinental
YQQ,Comox Valley Airport / CFB Comox,Comox Valley / CFB Comox,medium_airport,49.7108,-124.887001,84.0,,CA,CA-BC,Comox,3048.0,60.96,large,6,7719.965783164345,intercontinental
MSY,Louis Armstrong New Orleans International Airport,Louis Armstrong New Orleans,large_airport,29.9934005737305,-90.2580032348633,4.0,,US,US-LA,New Orleans,2133.9048000000003,45.72,medium,6,7740.928431838084,intercontinental
HRB,Harbin Taiping International Airport,Harbin Taiping,large_airport,45.623402,126.25,457.0,Asia,CN,CN-23,Harbin,3200.4,45.110400000000006,large,6,7770.8559001219855,intercontinental
GGG,East Texas Regional Airport,East Texas Regional,medium_airport,32.3839988708496,-94.7115020751953,365.0,,US,US-TX,Longview,3048.0,45.72,large,6,7810.686549254016,intercontinental
TYN,Taiyuan Wusu Airport,Taiyuan Wusu,large_airport,37.746899,112.627998,2575.0,Asia,CN,CN-14,Taiyuan,3200.4,45.110400000000006,large,6,7812.056143114268,intercontinental
PEK,Beijing Capital International Airport,Beijing Capital,large_airport,40.0801010131836,116.584999084473,116.0,Asia,CN,CN-11,Beijing,3810.0,60.0456,large,6,7815.606778427502,intercontinental
SEA,Seattle–Tacoma International Airport,Seattle–Tacoma,large_airport,47.449162,-122.311134,433.0,,US,US-WA,Seattle,2873.0448,45.72,medium,6,7840.131390420955,intercontinental
PUB,Pueblo Memorial Airport,Pueblo Memorial,medium_airport,38.289101,-104.497002,4726.0,,US,US-CO,Pueblo,3199.1808,45.72,large,6,7854.724902676284,intercontinental
PKX,Beijing Daxing International Airport,Beijing Daxing,large_airport,39.509945,116.41092,98.0,Asia,CN,CN-11,Beijing,3400.0440000000003,60.0456,large,6,7857.253129115099,intercontinental
COK,Cochin International Airport,Cochin,large_airport,10.152,76.401901,30.0,Asia,IN,IN-KL,Kochi,3400.0440000000003,45.110400000000006,large,6,7862.787822040773,intercontinental
MAA,Chennai International Airport,Chennai,large_airport,12.990005,80.169296,52.0,Asia,IN,IN-TN,Chennai,3657.9048000000003,45.110400000000006,large,6,7869.397464376334,intercontinental
XIY,Xi'an Xianyang International Airport,Xi'an Xianyang,large_airport,34.447102,108.751999,1572.0,Asia,CN,CN-61,Xianyang (Weicheng),3000.1464,45.110400000000006,large,6,7882.2007762146,intercontinental
SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,Wichita Falls Municipal / Sheppard Air Force Base,medium_airport,33.9888,-98.491898,1019.0,,US,US-TX,Wichita Falls,3048.9144,45.72,large,6,7895.781018458671,intercontinental
CGQ,Changchun Longjia International Airport,Changchun Longjia,large_airport,43.996201,125.684998,706.0,Asia,CN,CN-22,Changchun,3200.4,45.110400000000006,large,6,7896.626186355957,intercontinental
DFW,Dallas Fort Worth International Airport,Dallas Fort Worth,large_airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,2743.2000000000003,60.96,medium,6,7905.1299657167065,intercontinental
CTU,Chengdu Shuangliu International Airport,Chengdu Shuangliu,large_airport,30.558257,103.945966,1625.0,Asia,CN,CN-51,Chengdu (Shuangliu),3599.9928,45.110400000000006,large,6,7932.288702231322,intercontinental
TSN,Tianjin Binhai International Airport,Tianjin Binhai,large_airport,39.1244010925,117.346000671,10.0,Asia,CN,CN-12,Tianjin,3200.0952,45.110400000000006,large,6,7939.753023647086,intercontinental
AMA,Rick Husband Amarillo International Airport,Rick Husband Amarillo,medium_airport,35.219398,-101.706001,3607.0,,US,US-TX,Amarillo,4115.4096,91.44,large,6,7971.759826751872,intercontinental
TFU,Chengdu Tianfu International Airport,Chengdu Tianfu,large_airport,30.31252,104.441284,1440.0,Asia,CN,CN-51,Chengdu (Jianyang),3999.8904,60.0456,large,6,7983.556068173142,intercontinental
SHE,Shenyang Taoxian International Airport,Shenyang Taoxian,large_airport,41.639801,123.483002,198.0,Asia,CN,CN-21,"Hunnan, Shenyang",3200.0952,45.110400000000006,large,6,8013.4121493524435,global
PDX,Portland International Airport,Portland,large_airport,45.58869934,-122.5979996,31.0,,US,US-OR,Portland,2133.9048000000003,45.72,medium,6,8029.046058887769,global
TRV,Thiruvananthapuram International Airport,Thiruvananthapuram,large_airport,8.48212,76.920097,15.0,Asia,IN,IN-KL,Thiruvananthapuram,3397.9104,45.72,large,6,8044.4831282535715,global
IAH,George Bush Intercontinental Houston Airport,George Bush Intercontinental Houston,large_airport,29.9843997955322,-95.3414001464844,97.0,,US,US-TX,Houston,2743.2000000000003,45.72,medium,6,8054.876293492948,global
GRK,Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,Killeen-Fort Hood Regional / Robert Gray Army Air Field,medium_airport,31.0672,-97.828903,1015.0,,US,US-TX,Killeen,3048.0,60.96,large,6,8110.367578617826,global
TNA,Jinan Yaoqiang International Airport,Jinan Yaoqiang,large_airport,36.857201,117.216003,76.0,Asia,CN,CN-37,Jinan,3600.2976000000003,45.110400000000006,large,6,8136.040085162247,global
CGO,Zhengzhou Xinzheng International Airport,Zhengzhou Xinzheng,large_airport,34.526497,113.849165,495.0,Asia,CN,CN-41,Zhengzhou,3599.9928,60.0456,large,6,8162.663946738204,global
DLC,Dalian Zhoushuizi International Airport,Dalian Zhoushuizi,large_airport,38.965698,121.539001,107.0,Asia,CN,CN-21,"Ganjingzi, Dalian",3300.0696000000003,45.110400000000006,large,6,8165.046261035665,global
CKG,Chongqing Jiangbei International Airport,Chongqing Jiangbei,large_airport,29.712254,106.651895,1365.0,Asia,CN,CN-50,Chongqing,3200.0952,45.110400000000006,large,6,8169.284581235815,global
AUS,Austin Bergstrom International Airport,Austin Bergstrom,large_airport,30.197535,-97.662015,542.0,,US,US-TX,Austin,2743.2000000000003,45.72,medium,6,8176.134507288797,global
YNT,Yantai Penglai International Airport,Yantai Penglai,large_airport,37.659724,120.978124,154.0,Asia,CN,CN-37,Yantai,3400.0440000000003,,large,6,8256.52554137336,global
ABQ,Albuquerque International Sunport,Albuquerque Sunport,medium_airport,35.040199,-106.609001,5355.0,,US,US-NM,Albuquerque,3048.0,45.72,large,6,8256.70895322891,global
SAT,San Antonio International Airport,San Antonio,large_airport,29.533701,-98.469803,809.0,,US,US-TX,San Antonio,2592.324,45.72,medium,6,8282.32290043978,global
ROW,Roswell Air Center Airport,Roswell Air Center,medium_airport,33.301601,-104.530998,3671.0,,US,US-NM,Roswell,3962.7048,45.72,large,6,8298.764328500405,global
TAO,Qingdao Jiaodong International Airport,Qingdao Jiaodong,large_airport,36.361953,120.088171,30.0,Asia,CN,CN-37,"Jiaozhou, Qingdao",3599.9928,60.0456,large,6,8329.861815081193,global
CZM,Aeropuerto Internacional de Cozumel,Aeropuerto Internacional de Cozumel,large_airport,20.511425,-86.930287,15.0,,MX,MX-ROO,Ciudad de Cozumel,3098.2920000000004,45.110400000000006,large,6,8337.196481643223,global
KMG,Kunming Changshui International Airport,Kunming Changshui,large_airport,25.110313,102.936743,6903.0,Asia,CN,CN-53,Kunming,3999.8904,45.110400000000006,large,6,8339.66266784423,global
SSA,Deputado Luiz Eduardo Magalhães International Airport,Deputado Luiz Eduardo Magalhães,large_airport,-12.908611,-38.322498,64.0,South America,BR,BR-BA,Salvador,3005.0232,45.110400000000006,large,6,8353.278934021902,global
KWE,Guiyang Longdongbao International Airport,Guiyang Longdongbao,large_airport,26.541466,106.803331,3736.0,Asia,CN,CN-52,Guiyang (Nanming),3200.0952,45.110400000000006,large,6,8455.250512698945,global
MID,Aeropuerto Internacional Manuel Crescencio Rejón,Aeropuerto Internacional Manuel Crescencio Rejón,large_airport,20.933384,-89.662621,38.0,,MX,MX-YUC,Ciudad de Mérida,3200.0952,46.0248,large,6,8479.562742396198,global
WUH,Wuhan Tianhe International Airport,Wuhan Tianhe,large_airport,30.774798,114.213723,113.0,Asia,CN,CN-42,Wuhan (Huangpi),3400.0440000000003,45.110400000000006,large,6,8517.614907647281,global
ELP,El Paso International Airport,El Paso,medium_airport,31.80719948,-106.3779984,3959.0,,US,US-TX,El Paso,3663.6960000000004,45.72,large,6,8535.096984374246,global
ICN,Incheon International Airport,Incheon,large_airport,37.4691009521484,126.450996398926,23.0,Asia,KR,KR-28,Seoul,3749.9544,60.0456,large,6,8540.647486407473,global
GMP,Gimpo International Airport,Gimpo,large_airport,37.5583,126.791,59.0,Asia,KR,KR-11,Seoul,3599.9928,45.110400000000006,large,6,8548.253989722212,global
LAS,Harry Reid International Airport,Harry Reid,large_airport,36.083361,-115.151817,2181.0,,US,US-NV,Las Vegas,2739.5424000000003,45.72,medium,6,8599.070129224161,global
EHU,Ezhou Huahu Airport,Ezhou Huahu,large_airport,30.341178,115.03926,86.0,Asia,CN,CN-13,Ezhou,3599.9928,,large,6,8603.178921589019,global
SMF,Sacramento International Airport,Sacramento,large_airport,38.6954002380371,-121.591003417969,27.0,,US,US-CA,Sacramento,2621.5848,45.72,medium,6,8648.687796645168,global
AZA,Phoenix–Mesa Gateway Airport,Phoenix–Mesa Gateway,medium_airport,33.3078,-111.654999,1382.0,,US,US-AZ,Mesa,3109.2648000000004,45.72,large,6,8680.943371639205,global
NKG,Nanjing Lukou International Airport,Nanjing Lukou,large_airport,31.735032,118.865949,49.0,Asia,CN,CN-32,Nanjing,3599.9928,45.110400000000006,large,6,8687.914868709842,global
CSX,Changsha Huanghua International Airport,Changsha Huanghua,large_airport,28.189199,113.220001,217.0,Asia,CN,CN-43,Changsha (Changsha),3799.9416,60.0456,large,6,8692.302462984679,global
MTY,Aeropuerto Internacional Gral. Mariano Escobedo,Aeropuerto Internacional Gral. Mariano Escobedo,large_airport,25.778561,-100.113602,1278.0,,MX,MX-NLE,Ciudad de Apodaca,3000.1464,45.110400000000006,large,6,8712.061503541334,global
KWL,Guilin Liangjiang International Airport,Guilin Liangjiang,large_airport,25.219828,110.039553,570.0,Asia,CN,CN-45,Guilin (Lingui),3200.0952,44.805600000000005,large,6,8768.804824631516,global
KHN,Nanchang Changbei International Airport,Nanchang Changbei,large_airport,28.864815,115.90271,143.0,Asia,CN,CN-36,Nanchang,3400.0440000000003,45.110400000000006,large,6,8785.186607793406,global
SFO,San Francisco International Airport,San Francisco,large_airport,37.6189994812012,-122.375,13.0,,US,US-CA,San Francisco,2286.0,60.96,medium,6,8786.615945870586,global
BFL,Meadows Field,Meadows Field,medium_airport,35.433601,-119.056999,510.0,,US,US-CA,Bakersfield,3309.2136,45.72,large,6,8846.59895036826,global
SHA,Shanghai Hongqiao International Airport,Shanghai Hongqiao,large_airport,31.198104,121.33426,10.0,Asia,CN,CN-31,Shanghai (Minhang),3399.7392,45.110400000000006,large,6,8869.038773330038,global
NNG,Nanning Wuxu Airport,Nanning Wuxu,large_airport,22.608299,108.171997,421.0,Asia,CN,CN-45,Nanning (Jiangnan),3200.0952,45.110400000000006,large,6,8886.321735515088,global
SBD,San Bernardino International Airport,San Bernardino,medium_airport,34.095402,-117.235001,1159.0,,US,US-CA,San Bernardino,3048.3048000000003,60.96,large,6,8887.131473264899,global
YUM,Yuma International Airport / Marine Corps Air Station Yuma,Yuma / Marine Corps Air Station Yuma,medium_airport,32.656601,-114.606003,213.0,,US,US-AZ,Yuma,4053.5352000000003,60.96,large,6,8892.566427818996,global
PVG,Shanghai Pudong International Airport,Shanghai Pudong,large_airport,31.1434,121.805,13.0,Asia,CN,CN-31,Shanghai (Pudong),3799.9416,60.0456,large,6,8898.924825806995,global
HGH,Hangzhou Xiaoshan International Airport,Hangzhou Xiaoshan,large_airport,30.23609,120.428865,23.0,Asia,CN,CN-33,Hangzhou,3400.0440000000003,60.0456,large,6,8909.59814024326,global
CJU,Jeju International Airport,Jeju,large_airport,33.512058,126.492548,118.0,Asia,KR,KR-49,Jeju City,3179.9784,45.110400000000006,large,6,8915.490784098394,global
LAX,Los Angeles International Airport,Los Angeles,large_airport,33.942501,-118.407997,125.0,,US,US-CA,Los Angeles,2720.34,45.72,medium,6,8957.98791476511,global
NGB,Ningbo Lishe International Airport,Ningbo Lishe,large_airport,29.8267002105713,121.46199798584,13.0,Asia,CN,CN-33,Ningbo,3200.0952,45.110400000000006,large,6,9002.743714883916,global
SAN,San Diego International Airport,San Diego,large_airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,2865.4248000000002,60.96,medium,6,9013.879481619666,global
JNB,OR Tambo International Airport,OR Tambo,large_airport,-26.1392,28.246,5558.0,Africa,ZA,ZA-GT,Johannesburg,4418.076,60.96,large,6,9019.976546944341,global
BSB,Presidente Juscelino Kubitschek International Airport,Presidente Juscelino Kubitschek,large_airport,-15.869167,-47.920834,3497.0,South America,BR,BR-DF,Brasília,3200.0952,45.110400000000006,large,6,9123.340464808316,global
CAN,Guangzhou Baiyun International Airport,Guangzhou Baiyun,large_airport,23.392401,113.299004,50.0,Asia,CN,CN-44,Guangzhou (Huadu),3599.9928,45.110400000000006,large,6,9128.244341152866,global
WNZ,Wenzhou Longwan International Airport,Wenzhou Longwan,large_airport,27.912201,120.851997,,Asia,CN,CN-33,Wenzhou,3200.0952,45.110400000000006,large,6,9147.158950167222,global
NLU,Aeropuerto Internacional General Felipe Ángeles,Aeropuerto Internacional General Felipe Ángeles,large_airport,19.7357,-99.0257,7369.0,,MX,MX-MEX,Mexico City,4500.0672,45.110400000000006,large,6,9182.940944040094,global
PBC,Aeropuerto Internacional Hermanos Serdán,Aeropuerto Internacional Hermanos Serdán,large_airport,19.163836,-98.375874,7361.0,,MX,MX-PUE,Puebla,3599.9928,45.110400000000006,large,6,9193.11650362238,global
MEX,Aeropuerto Internacional Lic. Benito Juárez,Aeropuerto Internacional Lic. Benito Juárez,large_airport,19.435433,-99.082432,7316.0,,MX,MX-DIF,Ciudad de México,3952.0368000000003,45.110400000000006,large,6,9213.267297460889,global
BJX,Aeropuerto Internacional Del Bajío,Aeropuerto Internacional Del Bajío,large_airport,20.985813,-101.478825,5956.0,,MX,MX-GUA,Ciudad de Silao,3500.0184000000004,45.110400000000006,large,6,9223.032457693103,global
